Game,Double Sixes,Winner,Number of Double Sixes
6302,False,House,0
6303,True,Gambler,1
6304,False,House,0
6305,False,House,0
6306,True,Gambler,3
6307,False,House,0
6308,False,House,0
6309,True,Gambler,1
6310,False,House,0
6311,True,Gambler,2
6312,False,House,0
6313,True,Gambler,1
6314,True,Gambler,1
6315,False,House,0
6316,False,House,0
6317,True,Gambler,1
6318,False,House,0
6319,False,House,0
6320,True,Gambler,1
6321,True,Gambler,2
6322,False,House,0
6323,True,Gambler,1
6324,False,House,0
6325,True,Gambler,1
6326,False,House,0
6327,False,House,0
6328,False,House,0
6329,False,House,0
6330,False,House,0
6331,False,House,0
6332,False,House,0
6333,True,Gambler,1
6334,True,Gambler,1
6335,False,House,0
6336,True,Gambler,2
6337,True,Gambler,1
6338,True,Gambler,2
6339,False,House,0
6340,True,Gambler,2
6341,False,House,0
6342,True,Gambler,1
6343,False,House,0
6344,True,Gambler,1
6345,True,Gambler,3
6346,False,House,0
6347,False,House,0
6348,False,House,0
6349,True,Gambler,2
6350,False,House,0
6351,True,Gambler,2
6352,True,Gambler,2
6353,True,Gambler,2
6354,True,Gambler,3
6355,True,Gambler,2
6356,False,House,0
6357,True,Gambler,2
6358,True,Gambler,1
6359,True,Gambler,1
6360,False,House,0
6361,True,Gambler,1
6362,False,House,0
6363,True,Gambler,1
6364,False,House,0
6365,True,Gambler,3
6366,True,Gambler,1
6367,False,House,0
6368,True,Gambler,1
6369,True,Gambler,1
6370,False,House,0
6371,False,House,0
6372,True,Gambler,2
6373,False,House,0
6374,False,House,0
6375,False,House,0
6376,True,Gambler,1
6377,True,Gambler,2
6378,True,Gambler,1
6379,False,House,0
6380,False,House,0
6381,True,Gambler,1
6382,False,House,0
6383,False,House,0
6384,True,Gambler,1
6385,True,Gambler,2
6386,False,House,0
6387,False,House,0
6388,False,House,0
6389,True,Gambler,2
6390,True,Gambler,2
6391,True,Gambler,1
6392,False,House,0
6393,False,House,0
6394,False,House,0
6395,False,House,0
6396,True,Gambler,2
6397,False,House,0
6398,False,House,0
6399,False,House,0
6400,True,Gambler,1
6401,True,Gambler,1
6402,True,Gambler,2
6403,False,House,0
6404,False,House,0
6405,True,Gambler,2
6406,False,House,0
6407,True,Gambler,1
6408,False,House,0
6409,False,House,0
6410,True,Gambler,1
6411,True,Gambler,1
6412,True,Gambler,1
6413,False,House,0
6414,True,Gambler,2
6415,True,Gambler,1
6416,False,House,0
6417,False,House,0
6418,True,Gambler,1
6419,True,Gambler,1
6420,True,Gambler,1
6421,True,Gambler,1
6422,True,Gambler,2
6423,False,House,0
6424,True,Gambler,1
6425,False,House,0
6426,True,Gambler,1
6427,True,Gambler,2
6428,True,Gambler,2
6429,True,Gambler,2
6430,False,House,0
6431,False,House,0
6432,False,House,0
6433,True,Gambler,4
6434,False,House,0
6435,True,Gambler,2
6436,True,Gambler,1
6437,True,Gambler,1
6438,True,Gambler,1
6439,False,House,0
6440,False,House,0
6441,False,House,0
6442,False,House,0
6443,False,House,0
6444,False,House,0
6445,True,Gambler,2
6446,True,Gambler,4
6447,False,House,0
6448,False,House,0
6449,True,Gambler,1
6450,False,House,0
6451,True,Gambler,1
6452,True,Gambler,1
6453,False,House,0
6454,False,House,0
6455,False,House,0
6456,True,Gambler,4
6457,True,Gambler,1
6458,True,Gambler,2
6459,False,House,0
6460,True,Gambler,1
6461,False,House,0
6462,False,House,0
6463,False,House,0
6464,True,Gambler,2
6465,False,House,0
6466,True,Gambler,1
6467,False,House,0
6468,False,House,0
6469,True,Gambler,6
6470,False,House,0
6471,True,Gambler,1
6472,True,Gambler,3
6473,False,House,0
6474,True,Gambler,1
6475,True,Gambler,2
6476,True,Gambler,1
6477,True,Gambler,1
6478,True,Gambler,1
6479,True,Gambler,2
6480,True,Gambler,1
6481,False,House,0
6482,True,Gambler,1
6483,False,House,0
6484,False,House,0
6485,False,House,0
6486,True,Gambler,2
6487,True,Gambler,1
6488,True,Gambler,3
6489,False,House,0
6490,True,Gambler,2
6491,False,House,0
6492,False,House,0
6493,False,House,0
6494,False,House,0
6495,True,Gambler,2
6496,False,House,0
6497,True,Gambler,1
6498,False,House,0
6499,False,House,0
6500,False,House,0
6501,False,House,0
6502,False,House,0
6503,False,House,0
6504,True,Gambler,2
6505,False,House,0
6506,False,House,0
6507,True,Gambler,2
6508,True,Gambler,1
6509,True,Gambler,1
6510,False,House,0
6511,False,House,0
6512,True,Gambler,1
6513,False,House,0
6514,False,House,0
6515,False,House,0
6516,True,Gambler,2
6517,True,Gambler,1
6518,False,House,0
6519,True,Gambler,1
6520,False,House,0
6521,True,Gambler,2
6522,False,House,0
6523,True,Gambler,3
6524,False,House,0
6525,False,House,0
6526,True,Gambler,3
6527,True,Gambler,1
6528,True,Gambler,1
6529,True,Gambler,2
6530,False,House,0
6531,False,House,0
6532,True,Gambler,1
6533,True,Gambler,1
6534,False,House,0
6535,False,House,0
6536,False,House,0
6537,True,Gambler,1
6538,False,House,0
6539,True,Gambler,1
6540,False,House,0
6541,True,Gambler,1
6542,True,Gambler,1
6543,False,House,0
6544,True,Gambler,1
6545,False,House,0
6546,False,House,0
6547,False,House,0
6548,False,House,0
6549,True,Gambler,1
6550,False,House,0
6551,True,Gambler,2
6552,False,House,0
6553,False,House,0
6554,False,House,0
6555,False,House,0
6556,True,Gambler,1
6557,False,House,0
6558,True,Gambler,3
6559,False,House,0
6560,True,Gambler,1
6561,True,Gambler,1
6562,False,House,0
6563,False,House,0
6564,True,Gambler,1
6565,True,Gambler,2
6566,True,Gambler,1
6567,True,Gambler,2
6568,True,Gambler,1
6569,True,Gambler,2
6570,True,Gambler,1
6571,False,House,0
6572,True,Gambler,2
6573,True,Gambler,2
6574,False,House,0
6575,False,House,0
6576,False,House,0
6577,False,House,0
6578,True,Gambler,1
6579,False,House,0
6580,False,House,0
6581,False,House,0
6582,False,House,0
6583,True,Gambler,1
6584,False,House,0
6585,True,Gambler,1
6586,True,Gambler,1
6587,False,House,0
6588,False,House,0
6589,False,House,0
6590,False,House,0
6591,True,Gambler,2
6592,True,Gambler,1
6593,True,Gambler,2
6594,True,Gambler,1
6595,True,Gambler,1
6596,True,Gambler,1
6597,False,House,0
6598,False,House,0
6599,True,Gambler,1
6600,False,House,0
6601,True,Gambler,1
6602,True,Gambler,1
6603,False,House,0
6604,True,Gambler,1
6605,False,House,0
6606,False,House,0
6607,False,House,0
6608,True,Gambler,2
6609,True,Gambler,2
6610,True,Gambler,1
6611,True,Gambler,2
6612,True,Gambler,2
6613,True,Gambler,3
6614,True,Gambler,1
6615,True,Gambler,1
6616,True,Gambler,1
6617,False,House,0
6618,False,House,0
6619,True,Gambler,1
6620,False,House,0
6621,True,Gambler,1
6622,False,House,0
6623,False,House,0
6624,False,House,0
6625,True,Gambler,1
6626,False,House,0
6627,True,Gambler,2
6628,True,Gambler,1
6629,False,House,0
6630,True,Gambler,2
6631,True,Gambler,1
6632,False,House,0
6633,True,Gambler,1
6634,False,House,0
6635,True,Gambler,1
6636,True,Gambler,1
6637,True,Gambler,2
6638,True,Gambler,2
6639,False,House,0
6640,True,Gambler,1
6641,False,House,0
6642,True,Gambler,1
6643,True,Gambler,1
6644,False,House,0
6645,True,Gambler,2
6646,True,Gambler,1
6647,False,House,0
6648,True,Gambler,3
6649,False,House,0
6650,True,Gambler,3
6651,False,House,0
6652,False,House,0
6653,False,House,0
6654,True,Gambler,2
6655,False,House,0
6656,False,House,0
6657,False,House,0
6658,True,Gambler,2
6659,True,Gambler,1
6660,True,Gambler,1
6661,True,Gambler,1
6662,False,House,0
6663,False,House,0
6664,False,House,0
6665,False,House,0
6666,True,Gambler,2
6667,False,House,0
6668,True,Gambler,1
6669,True,Gambler,2
6670,True,Gambler,2
6671,False,House,0
6672,True,Gambler,1
6673,False,House,0
6674,False,House,0
6675,True,Gambler,1
6676,True,Gambler,2
6677,True,Gambler,1
6678,False,House,0
6679,False,House,0
6680,False,House,0
6681,True,Gambler,2
6682,True,Gambler,1
6683,True,Gambler,1
6684,True,Gambler,1
6685,False,House,0
6686,False,House,0
6687,False,House,0
6688,False,House,0
6689,True,Gambler,1
6690,False,House,0
6691,True,Gambler,1
6692,False,House,0
6693,False,House,0
6694,True,Gambler,1
6695,False,House,0
6696,False,House,0
6697,True,Gambler,1
6698,True,Gambler,1
6699,True,Gambler,2
6700,False,House,0
6701,False,House,0
6702,True,Gambler,1
6703,True,Gambler,1
6704,False,House,0
6705,True,Gambler,2
6706,False,House,0
6707,False,House,0
6708,True,Gambler,1
6709,False,House,0
6710,False,House,0
6711,True,Gambler,2
6712,False,House,0
6713,True,Gambler,1
6714,False,House,0
6715,False,House,0
6716,False,House,0
6717,False,House,0
6718,False,House,0
6719,False,House,0
6720,False,House,0
6721,True,Gambler,3
6722,True,Gambler,1
6723,True,Gambler,2
6724,False,House,0
6725,True,Gambler,1
6726,True,Gambler,2
6727,False,House,0
6728,True,Gambler,2
6729,True,Gambler,1
6730,False,House,0
6731,False,House,0
6732,False,House,0
6733,True,Gambler,2
6734,True,Gambler,1
6735,False,House,0
6736,False,House,0
6737,True,Gambler,2
6738,False,House,0
6739,True,Gambler,2
6740,False,House,0
6741,True,Gambler,2
6742,True,Gambler,1
6743,False,House,0
6744,True,Gambler,1
6745,True,Gambler,2
6746,False,House,0
6747,True,Gambler,1
6748,False,House,0
6749,True,Gambler,2
6750,False,House,0
6751,False,House,0
6752,False,House,0
6753,False,House,0
6754,True,Gambler,2
6755,True,Gambler,1
6756,False,House,0
6757,False,House,0
6758,False,House,0
6759,True,Gambler,1
6760,False,House,0
6761,False,House,0
6762,True,Gambler,2
6763,False,House,0
6764,False,House,0
6765,True,Gambler,1
6766,True,Gambler,1
6767,False,House,0
6768,False,House,0
6769,False,House,0
6770,True,Gambler,1
6771,False,House,0
6772,True,Gambler,1
6773,True,Gambler,1
6774,True,Gambler,1
6775,True,Gambler,1
6776,False,House,0
6777,False,House,0
6778,True,Gambler,2
6779,False,House,0
6780,True,Gambler,2
6781,True,Gambler,1
6782,False,House,0
6783,True,Gambler,1
6784,False,House,0
6785,False,House,0
6786,True,Gambler,2
6787,False,House,0
6788,False,House,0
6789,True,Gambler,1
6790,False,House,0
6791,False,House,0
6792,True,Gambler,1
6793,False,House,0
6794,False,House,0
6795,False,House,0
6796,False,House,0
6797,True,Gambler,1
6798,True,Gambler,1
6799,True,Gambler,1
6800,False,House,0
6801,False,House,0
6802,True,Gambler,1
6803,False,House,0
6804,False,House,0
6805,False,House,0
6806,True,Gambler,2
6807,False,House,0
6808,True,Gambler,1
6809,False,House,0
6810,True,Gambler,2
6811,True,Gambler,1
6812,False,House,0
6813,True,Gambler,1
6814,True,Gambler,2
6815,False,House,0
6816,False,House,0
6817,True,Gambler,1
6818,False,House,0
6819,True,Gambler,1
6820,True,Gambler,2
6821,False,House,0
6822,True,Gambler,1
6823,False,House,0
6824,False,House,0
6825,True,Gambler,3
6826,False,House,0
6827,False,House,0
6828,False,House,0
6829,True,Gambler,1
6830,False,House,0
6831,False,House,0
6832,False,House,0
6833,False,House,0
6834,False,House,0
6835,False,House,0
6836,True,Gambler,1
6837,False,House,0
6838,False,House,0
6839,False,House,0
6840,False,House,0
6841,False,House,0
6842,True,Gambler,2
6843,True,Gambler,2
6844,True,Gambler,1
6845,False,House,0
6846,False,House,0
6847,False,House,0
6848,False,House,0
6849,True,Gambler,3
6850,True,Gambler,1
6851,False,House,0
6852,True,Gambler,1
6853,True,Gambler,1
6854,False,House,0
6855,False,House,0
6856,False,House,0
6857,True,Gambler,1
6858,False,House,0
6859,False,House,0
6860,False,House,0
6861,False,House,0
6862,False,House,0
6863,True,Gambler,1
6864,False,House,0
6865,True,Gambler,1
6866,True,Gambler,2
6867,True,Gambler,1
6868,True,Gambler,1
6869,True,Gambler,1
6870,False,House,0
6871,True,Gambler,2
6872,False,House,0
6873,True,Gambler,1
6874,False,House,0
6875,True,Gambler,3
6876,False,House,0
6877,True,Gambler,3
6878,True,Gambler,2
6879,False,House,0
6880,True,Gambler,1
6881,True,Gambler,1
6882,False,House,0
6883,False,House,0
6884,True,Gambler,1
6885,True,Gambler,2
6886,False,House,0
6887,False,House,0
6888,True,Gambler,1
6889,False,House,0
6890,False,House,0
6891,True,Gambler,2
6892,False,House,0
6893,True,Gambler,1
6894,False,House,0
6895,True,Gambler,1
6896,True,Gambler,3
6897,False,House,0
6898,False,House,0
6899,False,House,0
6900,True,Gambler,2
6901,True,Gambler,2
6902,True,Gambler,1
6903,True,Gambler,1
6904,False,House,0
6905,True,Gambler,3
6906,False,House,0
6907,True,Gambler,1
6908,True,Gambler,1
6909,False,House,0
6910,False,House,0
6911,False,House,0
6912,False,House,0
6913,False,House,0
6914,True,Gambler,1
6915,True,Gambler,1
6916,False,House,0
6917,True,Gambler,1
6918,True,Gambler,1
6919,False,House,0
6920,False,House,0
6921,True,Gambler,1
6922,False,House,0
6923,True,Gambler,3
6924,True,Gambler,2
6925,True,Gambler,1
6926,False,House,0
6927,True,Gambler,4
6928,False,House,0
6929,True,Gambler,1
6930,False,House,0
6931,True,Gambler,1
6932,True,Gambler,1
6933,True,Gambler,1
6934,False,House,0
6935,True,Gambler,2
6936,False,House,0
6937,False,House,0
6938,True,Gambler,1
6939,True,Gambler,4
6940,False,House,0
6941,True,Gambler,2
6942,False,House,0
6943,True,Gambler,3
6944,True,Gambler,2
6945,False,House,0
6946,True,Gambler,2
6947,False,House,0
6948,True,Gambler,1
6949,False,House,0
6950,True,Gambler,2
6951,False,House,0
6952,False,House,0
6953,True,Gambler,1
6954,True,Gambler,1
6955,True,Gambler,1
6956,True,Gambler,1
6957,True,Gambler,1
6958,True,Gambler,1
6959,True,Gambler,1
6960,True,Gambler,2
6961,False,House,0
6962,False,House,0
6963,False,House,0
6964,True,Gambler,1
6965,True,Gambler,1
6966,True,Gambler,1
6967,True,Gambler,1
6968,True,Gambler,1
6969,True,Gambler,1
6970,True,Gambler,1
6971,False,House,0
6972,False,House,0
6973,True,Gambler,1
6974,False,House,0
6975,False,House,0
6976,False,House,0
6977,True,Gambler,1
6978,True,Gambler,1
6979,True,Gambler,1
6980,False,House,0
6981,False,House,0
6982,True,Gambler,1
6983,True,Gambler,1
6984,True,Gambler,2
6985,True,Gambler,2
6986,True,Gambler,1
6987,False,House,0
6988,True,Gambler,1
6989,False,House,0
6990,False,House,0
6991,False,House,0
6992,True,Gambler,1
6993,False,House,0
6994,False,House,0
6995,True,Gambler,1
6996,True,Gambler,1
6997,False,House,0
6998,False,House,0
6999,True,Gambler,1
7000,False,House,0
7001,False,House,0
7002,True,Gambler,1
7003,True,Gambler,1
7004,False,House,0
7005,True,Gambler,2
7006,False,House,0
7007,True,Gambler,1
7008,True,Gambler,1
7009,True,Gambler,2
7010,True,Gambler,1
7011,True,Gambler,1
7012,False,House,0
7013,False,House,0
7014,False,House,0
7015,True,Gambler,1
7016,False,House,0
7017,True,Gambler,2
7018,False,House,0
7019,True,Gambler,1
7020,False,House,0
7021,False,House,0
7022,False,House,0
7023,False,House,0
7024,False,House,0
7025,True,Gambler,1
7026,False,House,0
7027,False,House,0
7028,False,House,0
7029,False,House,0
7030,True,Gambler,1
7031,False,House,0
7032,False,House,0
7033,True,Gambler,2
7034,False,House,0
7035,True,Gambler,1
7036,True,Gambler,1
7037,True,Gambler,1
7038,True,Gambler,2
7039,False,House,0
7040,False,House,0
7041,True,Gambler,2
7042,False,House,0
7043,False,House,0
7044,False,House,0
7045,True,Gambler,2
7046,False,House,0
7047,False,House,0
7048,True,Gambler,1
7049,True,Gambler,2
7050,True,Gambler,1
7051,False,House,0
7052,True,Gambler,2
7053,True,Gambler,4
7054,True,Gambler,1
7055,True,Gambler,1
7056,True,Gambler,1
7057,False,House,0
7058,True,Gambler,1
7059,True,Gambler,1
7060,True,Gambler,2
7061,True,Gambler,1
7062,True,Gambler,1
7063,False,House,0
7064,False,House,0
7065,True,Gambler,1
7066,True,Gambler,1
7067,True,Gambler,1
7068,False,House,0
7069,False,House,0
7070,False,House,0
7071,True,Gambler,1
7072,True,Gambler,1
7073,False,House,0
7074,True,Gambler,2
7075,False,House,0
7076,True,Gambler,1
7077,True,Gambler,1
7078,False,House,0
7079,False,House,0
7080,True,Gambler,1
7081,True,Gambler,1
7082,True,Gambler,1
7083,False,House,0
7084,True,Gambler,1
7085,False,House,0
7086,False,House,0
7087,False,House,0
7088,True,Gambler,1
7089,False,House,0
7090,True,Gambler,1
7091,False,House,0
7092,False,House,0
7093,False,House,0
7094,True,Gambler,1
7095,True,Gambler,1
7096,True,Gambler,1
7097,False,House,0
7098,False,House,0
7099,True,Gambler,4
7100,False,House,0
7101,False,House,0
7102,True,Gambler,1
7103,True,Gambler,3
7104,True,Gambler,1
7105,True,Gambler,2
7106,False,House,0
7107,False,House,0
7108,True,Gambler,1
7109,True,Gambler,1
7110,False,House,0
7111,True,Gambler,1
7112,False,House,0
7113,True,Gambler,3
7114,True,Gambler,1
7115,False,House,0
7116,False,House,0
7117,False,House,0
7118,False,House,0
7119,False,House,0
7120,True,Gambler,1
7121,False,House,0
7122,False,House,0
7123,True,Gambler,2
7124,False,House,0
7125,False,House,0
7126,True,Gambler,1
7127,True,Gambler,1
7128,False,House,0
7129,True,Gambler,1
7130,False,House,0
7131,False,House,0
7132,True,Gambler,1
7133,True,Gambler,3
7134,False,House,0
7135,True,Gambler,1
7136,True,Gambler,1
7137,True,Gambler,1
7138,True,Gambler,1
7139,False,House,0
7140,True,Gambler,1
7141,True,Gambler,1
7142,False,House,0
7143,False,House,0
7144,False,House,0
7145,True,Gambler,1
7146,False,House,0
7147,False,House,0
7148,False,House,0
7149,True,Gambler,1
7150,False,House,0
7151,True,Gambler,1
7152,False,House,0
7153,True,Gambler,1
7154,True,Gambler,1
7155,True,Gambler,1
7156,True,Gambler,1
7157,False,House,0
7158,True,Gambler,1
7159,False,House,0
7160,True,Gambler,1
7161,False,House,0
7162,False,House,0
7163,True,Gambler,1
7164,False,House,0
7165,False,House,0
7166,True,Gambler,1
7167,True,Gambler,1
7168,True,Gambler,1
7169,False,House,0
7170,True,Gambler,1
7171,True,Gambler,1
7172,False,House,0
7173,False,House,0
7174,False,House,0
7175,False,House,0
7176,True,Gambler,1
7177,False,House,0
7178,False,House,0
7179,False,House,0
7180,True,Gambler,2
7181,False,House,0
7182,False,House,0
7183,True,Gambler,1
7184,True,Gambler,2
7185,False,House,0
7186,True,Gambler,1
7187,False,House,0
7188,False,House,0
7189,False,House,0
7190,True,Gambler,2
7191,False,House,0
7192,False,House,0
7193,True,Gambler,2
7194,True,Gambler,1
7195,True,Gambler,1
7196,False,House,0
7197,True,Gambler,1
7198,False,House,0
7199,True,Gambler,1
7200,False,House,0
7201,False,House,0
7202,False,House,0
7203,False,House,0
7204,True,Gambler,2
7205,True,Gambler,1
7206,False,House,0
7207,True,Gambler,1
7208,True,Gambler,1
7209,False,House,0
7210,False,House,0
7211,True,Gambler,1
7212,True,Gambler,2
7213,False,House,0
7214,False,House,0
7215,True,Gambler,2
7216,True,Gambler,2
7217,False,House,0
7218,True,Gambler,1
7219,True,Gambler,1
7220,False,House,0
7221,True,Gambler,1
7222,True,Gambler,3
7223,True,Gambler,1
7224,True,Gambler,1
7225,True,Gambler,2
7226,True,Gambler,1
7227,True,Gambler,1
7228,True,Gambler,1
7229,True,Gambler,1
7230,True,Gambler,1
7231,True,Gambler,1
7232,False,House,0
7233,True,Gambler,2
7234,False,House,0
7235,False,House,0
7236,True,Gambler,1
7237,False,House,0
7238,True,Gambler,2
7239,False,House,0
7240,False,House,0
7241,True,Gambler,2
7242,False,House,0
7243,False,House,0
7244,True,Gambler,2
7245,False,House,0
7246,True,Gambler,1
7247,False,House,0
7248,True,Gambler,1
7249,True,Gambler,1
7250,True,Gambler,2
7251,True,Gambler,1
7252,True,Gambler,3
7253,False,House,0
7254,False,House,0
7255,True,Gambler,2
7256,True,Gambler,1
7257,True,Gambler,1
7258,True,Gambler,1
7259,False,House,0
7260,False,House,0
7261,False,House,0
7262,False,House,0
7263,True,Gambler,2
7264,False,House,0
7265,False,House,0
7266,False,House,0
7267,True,Gambler,1
7268,True,Gambler,2
7269,True,Gambler,1
7270,True,Gambler,1
7271,False,House,0
7272,False,House,0
